customer_id,city,gender,loyalty_tier,age,recency,frequency,monetary,avg_order_value,total_quantity,total_order,cancel_count,cancel_rate,avg_discount,avg_shipping_cost,cluster,cluster_label
CUST-000207,Bogor,Male,Bronze,18,107,4,2007100.0,501775.0,6,5,1,0.2,12.0,8800.0,1,At Risk Customer
CUST-000208,Medan,Female,Silver,33,15,7,3747200.0,535314.0,8,10,0,0.0,8.5,13300.0,2,Low Engagement Customer
CUST-000209,Bandung,Male,Bronze,20,73,4,4466700.0,1116675.0,5,5,1,0.2,11.0,11800.0,1,At Risk Customer
CUST-000210,Bali,Male,Silver,30,141,9,25177800.0,2797533.0,17,14,3,0.2143,12.86,10571.0,1,At Risk Customer
CUST-000211,Semarang,Female,Gold,27,65,15,7005700.0,467047.0,19,23,6,0.2609,11.09,13435.0,1,At Risk Customer
CUST-000212,Jakarta,Female,Silver,30,81,19,12892200.0,678537.0,28,23,3,0.1304,6.3,12565.0,2,Low Engagement Customer
CUST-000213,Medan,Female,Gold,30,14,18,7343100.0,407950.0,23,23,2,0.087,11.09,13391.0,2,Low Engagement Customer
CUST-000214,Medan,Male,Bronze,33,109,5,1502400.0,300480.0,6,5,0,0.0,4.0,15600.0,2,Low Engagement Customer
CUST-000215,Tangerang,Female,Silver,25,52,3,356300.0,118767.0,4,5,0,0.0,5.0,13600.0,2,Low Engagement Customer
CUST-000216,Depok,Male,Silver,43,63,12,4721000.0,393417.0,12,14,2,0.1429,15.36,11571.0,2,Low Engagement Customer
CUST-000217,Bandung,Male,Bronze,18,333,2,2831300.0,1415650.0,2,5,2,0.4,14.0,14000.0,1,At Risk Customer
CUST-000218,Medan,Female,Silver,29,11,13,8172000.0,628615.0,17,14,0,0.0,10.71,14429.0,2,Low Engagement Customer
CUST-000219,Medan,Female,Bronze,39,101,3,893800.0,297933.0,3,5,2,0.4,10.0,10800.0,1,At Risk Customer
CUST-000220,Bandung,Female,Silver,36,186,5,3847800.0,769560.0,7,5,0,0.0,8.0,13200.0,2,Low Engagement Customer
CUST-000221,Jakarta,Female,Silver,23,18,6,964000.0,160667.0,7,10,3,0.3,9.5,15700.0,1,At Risk Customer
CUST-000222,Balikpapan,Female,Bronze,24,179,10,6921900.0,692190.0,22,10,0,0.0,13.5,12900.0,2,Low Engagement Customer
CUST-000223,Palembang,Male,Bronze,22,97,4,2701000.0,675250.0,4,5,1,0.2,5.0,14600.0,1,At Risk Customer
CUST-000224,Medan,Male,Silver,37,35,14,9132000.0,652286.0,19,23,6,0.2609,9.35,12609.0,1,At Risk Customer
CUST-000225,Makassar,Male,Bronze,25,138,3,363100.0,121033.0,3,5,2,0.4,26.0,10000.0,1,At Risk Customer
CUST-000226,Jakarta,Male,Silver,34,24,5,1842200.0,368440.0,5,5,0,0.0,1.0,13800.0,2,Low Engagement Customer
CUST-000227,Makassar,Male,Silver,34,518,3,1431200.0,477067.0,5,5,0,0.0,4.0,14000.0,2,Low Engagement Customer
CUST-000228,Tangerang,Male,Gold,53,34,25,12984400.0,519376.0,36,28,1,0.0357,9.46,12321.0,0,High Value Customer
CUST-000229,Makassar,Male,Bronze,34,75,4,4618600.0,1154650.0,6,5,1,0.2,10.0,14600.0,1,At Risk Customer
CUST-000230,Medan,Female,Silver,32,11,7,1099400.0,157057.0,8,10,2,0.2,7.5,9900.0,1,At Risk Customer
CUST-000231,Medan,Female,Silver,18,8,32,16164800.0,505150.0,43,37,4,0.1081,10.68,13243.0,0,High Value Customer
CUST-000232,Tangerang,Female,Silver,29,378,3,2701900.0,900633.0,4,5,1,0.2,6.0,15200.0,1,At Risk Customer
CUST-000233,Tangerang,Female,Silver,30,130,3,701100.0,233700.0,3,5,1,0.2,10.0,14600.0,1,At Risk Customer
CUST-000234,Tangerang,Female,Bronze,18,195,4,1629200.0,407300.0,4,5,1,0.2,6.0,18400.0,1,At Risk Customer
CUST-000235,Surabaya,Male,Bronze,25,180,5,1272700.0,254540.0,6,5,0,0.0,12.0,13600.0,2,Low Engagement Customer
CUST-000236,Semarang,Female,Silver,34,3,9,3217700.0,357522.0,9,10,0,0.0,17.5,11900.0,2,Low Engagement Customer
CUST-000237,Tangerang,Male,Bronze,27,11,4,2669400.0,667350.0,4,5,1,0.2,8.0,14400.0,1,At Risk Customer
CUST-000238,Makassar,Male,Bronze,40,140,11,4285300.0,389573.0,13,14,2,0.1429,8.57,13357.0,2,Low Engagement Customer
CUST-000239,Tangerang,Female,Bronze,18,109,5,3393300.0,678660.0,6,5,0,0.0,12.0,6000.0,2,Low Engagement Customer
CUST-000240,Yogyakarta,Male,Gold,38,33,46,15191500.0,330250.0,59,55,7,0.1273,8.82,12345.0,0,High Value Customer
CUST-000241,Jakarta,Female,Bronze,40,208,4,1211900.0,302975.0,4,5,0,0.0,6.0,3600.0,2,Low Engagement Customer
CUST-000242,Surabaya,Female,Gold,40,65,14,6790300.0,485021.0,21,19,2,0.1053,7.11,15368.0,2,Low Engagement Customer
CUST-000243,Semarang,Female,Bronze,18,363,5,784400.0,156880.0,5,5,0,0.0,11.0,14600.0,2,Low Engagement Customer
CUST-000244,Surabaya,Male,Silver,34,44,20,9131400.0,456570.0,27,23,1,0.0435,10.0,12304.0,2,Low Engagement Customer
CUST-000245,Malang,Male,Bronze,25,10,2,2147700.0,1073850.0,2,5,3,0.6,10.0,14000.0,1,At Risk Customer
CUST-000246,Jakarta,Female,Bronze,19,2,4,1497300.0,374325.0,6,5,1,0.2,8.0,12600.0,1,At Risk Customer
CUST-000247,Bandung,Male,Bronze,28,73,4,4466300.0,1116575.0,8,5,0,0.0,14.0,15600.0,2,Low Engagement Customer
CUST-000248,Bogor,Unknown,Gold,23,42,17,11925600.0,701506.0,24,23,5,0.2174,11.96,12348.0,1,At Risk Customer
CUST-000249,Jakarta,Unknown,Silver,40,466,5,2726900.0,545380.0,11,5,0,0.0,8.0,11200.0,2,Low Engagement Customer
CUST-000250,Medan,Female,Gold,36,1,90,32018300.0,355759.0,117,109,12,0.1101,9.95,12495.0,0,High Value Customer
CUST-000251,Surabaya,Male,Silver,32,263,5,2876100.0,575220.0,6,5,0,0.0,1.0,12800.0,2,Low Engagement Customer
CUST-000252,Bekasi,Male,Silver,25,237,4,4576300.0,1144075.0,6,5,1,0.2,7.0,16800.0,1,At Risk Customer
CUST-000253,Surabaya,Female,Silver,28,303,4,1170300.0,292575.0,7,5,0,0.0,14.0,5400.0,2,Low Engagement Customer
CUST-000254,Jakarta,Male,Bronze,31,135,4,727200.0,181800.0,5,5,1,0.2,8.0,16800.0,1,At Risk Customer
CUST-000255,Bali,Male,Bronze,41,61,2,691600.0,345800.0,2,5,2,0.4,4.0,10800.0,1,At Risk Customer
CUST-000256,Surabaya,Female,Bronze,38,200,2,2809500.0,1404750.0,5,5,2,0.4,19.0,15800.0,1,At Risk Customer
CUST-000257,Tangerang,Female,Bronze,32,203,3,2307700.0,769233.0,4,5,1,0.2,8.0,11400.0,1,At Risk Customer
CUST-000258,Surabaya,Male,Bronze,29,87,11,16309900.0,1482718.0,16,14,0,0.0,5.71,7500.0,2,Low Engagement Customer
CUST-000259,Jakarta,Female,Silver,18,279,5,789000.0,157800.0,5,5,0,0.0,18.0,9400.0,2,Low Engagement Customer
CUST-000260,Bekasi,Male,Gold,43,23,39,19372100.0,496721.0,53,55,11,0.2,9.27,13291.0,0,High Value Customer
CUST-000261,Jakarta,Female,Gold,27,23,46,30825100.0,670111.0,60,59,8,0.1356,8.31,11814.0,0,High Value Customer
CUST-000262,Surabaya,Unknown,Silver,45,25,12,6369300.0,530775.0,17,14,1,0.0714,12.86,13429.0,2,Low Engagement Customer
CUST-000263,Tangerang,Male,Bronze,33,77,4,2037800.0,509450.0,9,5,0,0.0,10.0,14800.0,2,Low Engagement Customer
CUST-000264,Medan,Female,Bronze,50,121,4,1101100.0,275275.0,5,5,0,0.0,13.0,7800.0,2,Low Engagement Customer
CUST-000265,Palembang,Female,Gold,37,135,3,1725300.0,575100.0,3,5,2,0.4,10.0,15200.0,1,At Risk Customer
CUST-000266,Jakarta,Female,Bronze,19,61,8,4336900.0,542112.0,11,10,0,0.0,8.0,9900.0,2,Low Engagement Customer
CUST-000267,Tangerang,Female,Silver,26,10,14,9091800.0,649414.0,20,14,0,0.0,7.5,11000.0,2,Low Engagement Customer
CUST-000268,Jakarta,Female,Gold,30,43,4,1661200.0,415300.0,6,5,1,0.2,24.0,12600.0,1,At Risk Customer
CUST-000269,Bekasi,Male,Bronze,24,428,4,1960400.0,490100.0,4,5,0,0.0,2.0,14800.0,2,Low Engagement Customer
CUST-000270,Makassar,Male,Silver,28,134,5,3129400.0,625880.0,10,5,0,0.0,10.0,13800.0,2,Low Engagement Customer
CUST-000271,Depok,Female,Gold,19,27,4,4275200.0,1068800.0,5,5,1,0.2,10.0,14800.0,1,At Risk Customer
CUST-000272,Jakarta,Female,Bronze,31,153,5,4745200.0,949040.0,7,5,0,0.0,8.0,10200.0,2,Low Engagement Customer
CUST-000273,Bandung,Female,Bronze,34,149,5,857800.0,171560.0,5,5,0,0.0,10.0,9000.0,2,Low Engagement Customer
CUST-000274,Bekasi,Female,Gold,22,9,27,14452300.0,535270.0,38,32,3,0.0938,12.66,13594.0,0,High Value Customer
CUST-000275,Bali,Female,Gold,49,5,72,33191300.0,460990.0,91,95,9,0.0947,10.42,12621.0,0,High Value Customer
CUST-000276,Surabaya,Female,Bronze,32,256,5,1280800.0,256160.0,7,5,0,0.0,12.0,13600.0,2,Low Engagement Customer
CUST-000277,Bekasi,Female,Bronze,24,148,4,1119100.0,279775.0,4,5,1,0.2,5.0,13000.0,1,At Risk Customer
CUST-000278,Jakarta,Female,Silver,18,289,4,603700.0,150925.0,5,5,1,0.2,10.0,12000.0,1,At Risk Customer
CUST-000279,Bandung,Female,Bronze,32,363,5,2979300.0,595860.0,6,5,0,0.0,3.0,13000.0,2,Low Engagement Customer
CUST-000280,Bali,Female,Bronze,29,228,3,1928800.0,642933.0,3,5,0,0.0,5.0,17000.0,2,Low Engagement Customer
CUST-000281,Malang,Female,Gold,39,48,17,9618100.0,565771.0,18,19,2,0.1053,9.21,11947.0,2,Low Engagement Customer
CUST-000282,Surabaya,Male,Silver,30,195,5,1340000.0,268000.0,6,5,0,0.0,14.0,10800.0,2,Low Engagement Customer
CUST-000283,Jakarta,Male,Silver,21,44,4,675600.0,168900.0,4,5,0,0.0,5.0,12200.0,2,Low Engagement Customer
CUST-000284,Jakarta,Male,Silver,47,38,15,4925800.0,328387.0,16,23,2,0.087,7.39,13000.0,2,Low Engagement Customer
CUST-000285,Medan,Female,Silver,35,15,9,4031200.0,447911.0,16,10,1,0.1,10.5,14100.0,2,Low Engagement Customer
CUST-000286,Jakarta,Male,Platinum,29,38,34,10256800.0,301671.0,37,41,3,0.0732,8.78,13317.0,0,High Value Customer
CUST-000287,Bandung,Male,Silver,33,2,9,1478900.0,164322.0,11,10,0,0.0,10.5,11500.0,2,Low Engagement Customer
CUST-000288,Jakarta,Female,Bronze,36,520,3,1476300.0,492100.0,3,5,2,0.4,7.0,13600.0,1,At Risk Customer
CUST-000289,Surabaya,Male,Bronze,19,34,8,5597500.0,699688.0,10,14,2,0.1429,10.71,15643.0,2,Low Engagement Customer
CUST-000290,Balikpapan,Female,Bronze,33,94,4,9219100.0,2304775.0,6,5,0,0.0,8.0,9600.0,2,Low Engagement Customer
CUST-000291,Medan,Male,Bronze,31,190,3,528600.0,176200.0,3,5,2,0.4,10.0,15200.0,1,At Risk Customer
CUST-000292,Jakarta,Male,Gold,36,29,26,8536500.0,328327.0,36,28,2,0.0714,10.54,13571.0,0,High Value Customer
CUST-000293,Palembang,Female,Silver,25,9,18,3813500.0,211861.0,20,23,4,0.1739,11.09,11913.0,2,Low Engagement Customer
CUST-000294,Malang,Male,Bronze,26,184,3,645800.0,215267.0,3,5,0,0.0,12.0,12800.0,2,Low Engagement Customer
CUST-000295,Medan,Female,Platinum,46,126,16,3102500.0,193906.0,19,19,3,0.1579,10.0,12000.0,2,Low Engagement Customer
CUST-000296,Semarang,Male,Bronze,43,259,3,1136700.0,378900.0,3,5,1,0.2,11.0,9600.0,1,At Risk Customer
CUST-000297,Bali,Female,Bronze,18,333,4,3622700.0,905675.0,6,5,0,0.0,13.0,15600.0,2,Low Engagement Customer
CUST-000298,Bandung,Male,Bronze,42,56,4,2504100.0,626025.0,4,5,1,0.2,10.0,8400.0,1,At Risk Customer
CUST-000299,Palembang,Female,Bronze,31,471,1,207500.0,207500.0,1,5,2,0.4,9.0,13200.0,1,At Risk Customer
CUST-000300,Medan,Male,Bronze,25,308,4,1630200.0,407550.0,8,5,0,0.0,7.0,12400.0,2,Low Engagement Customer
CUST-000301,Malang,Male,Bronze,22,456,4,2616800.0,654200.0,4,5,0,0.0,5.0,4200.0,2,Low Engagement Customer
CUST-000302,Medan,Female,Bronze,23,111,4,1648300.0,412075.0,6,5,1,0.2,12.0,8400.0,1,At Risk Customer
CUST-000303,Balikpapan,Female,Bronze,25,218,4,2252500.0,563125.0,7,5,1,0.2,10.0,14800.0,1,At Risk Customer
CUST-000304,Medan,Female,Platinum,21,8,68,35969600.0,528965.0,90,86,13,0.1512,11.92,13035.0,0,High Value Customer
CUST-000305,Palembang,Female,Bronze,19,149,4,754000.0,188500.0,5,5,0,0.0,2.0,10000.0,2,Low Engagement Customer
CUST-000306,Bandung,Unknown,Bronze,22,164,5,1029600.0,205920.0,7,5,0,0.0,12.0,16200.0,2,Low Engagement Customer
CUST-000307,Bali,Female,Silver,34,318,5,1737400.0,347480.0,9,5,0,0.0,5.0,12000.0,2,Low Engagement Customer
CUST-000308,Palembang,Male,Gold,32,58,4,2042200.0,510550.0,5,5,0,0.0,11.0,21400.0,2,Low Engagement Customer
CUST-000309,Jakarta,Female,Platinum,37,41,33,15036200.0,455642.0,46,41,4,0.0976,9.88,11732.0,0,High Value Customer
CUST-000310,Jakarta,Male,Silver,31,53,5,2959100.0,591820.0,5,5,0,0.0,9.0,13800.0,2,Low Engagement Customer
CUST-000311,Palembang,Male,Bronze,20,82,8,7235000.0,904375.0,11,10,1,0.1,11.5,10100.0,2,Low Engagement Customer
CUST-000312,Jakarta,Male,Silver,36,70,8,3533400.0,441675.0,11,10,0,0.0,8.0,13000.0,2,Low Engagement Customer
CUST-000313,Depok,Male,Silver,22,70,7,4428900.0,632700.0,8,10,2,0.2,12.5,16200.0,1,At Risk Customer
CUST-000314,Surabaya,Unknown,Silver,37,96,12,4744100.0,395342.0,16,14,0,0.0,12.5,15071.0,2,Low Engagement Customer
CUST-000315,Makassar,Female,Bronze,21,52,5,3342100.0,668420.0,5,5,0,0.0,24.0,12800.0,2,Low Engagement Customer
CUST-000316,Jakarta,Female,Gold,25,8,23,7296100.0,317222.0,33,28,3,0.1071,10.18,15000.0,2,Low Engagement Customer
CUST-000317,Surabaya,Male,Silver,28,139,5,1425200.0,285040.0,7,5,0,0.0,1.0,12800.0,2,Low Engagement Customer
CUST-000318,Bandung,Male,Silver,38,104,4,2007200.0,501800.0,5,5,1,0.2,13.0,10600.0,1,At Risk Customer
CUST-000319,Palembang,Male,Bronze,31,122,5,1434000.0,286800.0,5,5,0,0.0,9.0,13600.0,2,Low Engagement Customer
CUST-000320,Jakarta,Male,Bronze,32,60,5,3606300.0,721260.0,11,5,0,0.0,12.0,13400.0,2,Low Engagement Customer
CUST-000321,Surabaya,Female,Bronze,48,92,3,451400.0,150467.0,3,5,0,0.0,8.0,17000.0,2,Low Engagement Customer
CUST-000322,Jakarta,Female,Silver,18,20,27,18147300.0,672122.0,37,32,3,0.0938,10.62,14750.0,0,High Value Customer
CUST-000323,Yogyakarta,Female,Bronze,22,26,5,2787300.0,557460.0,7,5,0,0.0,15.0,16400.0,2,Low Engagement Customer
CUST-000324,Palembang,Male,Gold,22,196,20,8869000.0,443450.0,37,28,6,0.2143,10.18,13643.0,1,At Risk Customer
CUST-000325,Medan,Female,Bronze,18,54,4,7766000.0,1941500.0,8,5,0,0.0,26.0,10600.0,2,Low Engagement Customer
CUST-000326,Malang,Female,Gold,25,22,44,17255500.0,392170.0,67,50,5,0.1,8.9,10640.0,0,High Value Customer
CUST-000327,Unknown,Female,Bronze,38,121,4,1635100.0,408775.0,5,5,0,0.0,11.0,12000.0,2,Low Engagement Customer
CUST-000328,Bali,Female,Bronze,26,88,5,730700.0,146140.0,5,5,0,0.0,6.0,14800.0,2,Low Engagement Customer
CUST-000329,Semarang,Male,Bronze,29,55,4,772200.0,193050.0,7,5,1,0.2,9.0,15200.0,1,At Risk Customer
CUST-000330,Jakarta,Male,Bronze,18,308,3,4779100.0,1593033.0,4,5,1,0.2,11.0,11400.0,1,At Risk Customer
CUST-000331,Palembang,Male,Bronze,24,293,4,906200.0,226550.0,6,5,0,0.0,3.0,12000.0,2,Low Engagement Customer
CUST-000332,Jakarta,Female,Bronze,27,188,5,6861800.0,1372360.0,10,5,0,0.0,11.0,9600.0,2,Low Engagement Customer
CUST-000333,Bandung,Male,Bronze,37,250,3,566000.0,188667.0,3,5,1,0.2,7.0,12400.0,1,At Risk Customer
CUST-000334,Medan,Male,Bronze,18,29,5,3562000.0,712400.0,6,5,0,0.0,19.0,12000.0,2,Low Engagement Customer
CUST-000335,Jakarta,Male,Bronze,27,5,4,1272400.0,318100.0,5,5,0,0.0,8.0,12800.0,2,Low Engagement Customer
CUST-000336,Jakarta,Male,Silver,41,69,12,4031700.0,335975.0,15,14,0,0.0,9.29,15500.0,2,Low Engagement Customer
CUST-000337,Surabaya,Female,Silver,27,115,4,1386500.0,346625.0,7,5,1,0.2,1.0,11200.0,1,At Risk Customer
CUST-000338,Bekasi,Female,Silver,18,221,3,483800.0,161267.0,3,5,2,0.4,15.0,14200.0,1,At Risk Customer
CUST-000339,Jakarta,Male,Silver,43,368,3,951600.0,317200.0,3,5,1,0.2,3.0,12600.0,1,At Risk Customer
CUST-000340,Jakarta,Male,Bronze,38,3,5,2621100.0,524220.0,6,5,0,0.0,12.0,6600.0,2,Low Engagement Customer
CUST-000341,Bekasi,Female,Silver,39,83,8,8411300.0,1051412.0,9,10,2,0.2,15.5,12900.0,1,At Risk Customer
CUST-000342,Unknown,Male,Platinum,18,653,3,857900.0,285967.0,3,5,0,0.0,7.0,12000.0,2,Low Engagement Customer
CUST-000343,Bali,Male,Platinum,31,11,79,31468300.0,398333.0,107,91,3,0.033,9.01,12000.0,0,High Value Customer
CUST-000344,Bandung,Male,Bronze,25,191,4,782800.0,195700.0,5,5,1,0.2,0.0,10200.0,1,At Risk Customer
CUST-000345,Bekasi,Male,Silver,27,74,4,4256000.0,1064000.0,4,5,0,0.0,22.0,12000.0,2,Low Engagement Customer
CUST-000346,Surabaya,Female,Bronze,25,107,4,552800.0,138200.0,4,5,1,0.2,9.0,11200.0,1,At Risk Customer
CUST-000347,Jakarta,Female,Bronze,40,31,7,2599600.0,371371.0,8,10,2,0.2,11.0,11900.0,1,At Risk Customer
CUST-000348,Balikpapan,Male,Silver,30,8,4,1318100.0,329525.0,5,5,1,0.2,8.0,12800.0,1,At Risk Customer
CUST-000349,Bali,Male,Bronze,36,179,9,4896900.0,544100.0,14,10,1,0.1,9.0,13400.0,2,Low Engagement Customer
CUST-000350,Depok,Female,Silver,32,29,35,29105400.0,831583.0,51,41,3,0.0732,8.78,13049.0,0,High Value Customer
CUST-000351,Tangerang,Female,Bronze,31,149,5,1220400.0,244080.0,7,5,0,0.0,3.0,13000.0,2,Low Engagement Customer
CUST-000352,Jakarta,Female,Bronze,23,54,3,787900.0,262633.0,5,5,2,0.4,7.0,14400.0,1,At Risk Customer
CUST-000353,Tangerang,Female,Gold,48,252,3,2440300.0,813433.0,3,5,1,0.2,8.0,14600.0,1,At Risk Customer
CUST-000354,Medan,Male,Bronze,18,76,5,2877600.0,575520.0,6,5,0,0.0,15.0,12600.0,2,Low Engagement Customer
CUST-000355,Medan,Male,Bronze,35,81,9,2439000.0,271000.0,11,10,0,0.0,15.0,9300.0,2,Low Engagement Customer
CUST-000356,Makassar,Female,Silver,35,47,13,8503300.0,654100.0,21,14,1,0.0714,9.64,9214.0,2,Low Engagement Customer
CUST-000357,Surabaya,Male,Gold,42,17,41,16090400.0,392449.0,53,46,2,0.0435,12.93,10283.0,0,High Value Customer
CUST-000358,Depok,Female,Bronze,44,1,5,1336100.0,267220.0,5,5,0,0.0,4.0,14000.0,2,Low Engagement Customer
CUST-000359,Surabaya,Female,Bronze,30,175,3,304800.0,101600.0,3,5,2,0.4,8.0,12000.0,1,At Risk Customer
CUST-000360,Makassar,Female,Bronze,36,394,8,3851700.0,481462.0,9,14,6,0.4286,9.64,11143.0,1,At Risk Customer
CUST-000361,Jakarta,Male,Bronze,47,74,4,1833100.0,458275.0,8,5,0,0.0,17.0,13000.0,2,Low Engagement Customer
CUST-000362,Palembang,Female,Silver,32,19,32,19070700.0,595959.0,46,37,2,0.0541,8.92,13027.0,0,High Value Customer
CUST-000363,Jakarta,Male,Bronze,22,230,8,4732800.0,591600.0,10,10,2,0.2,9.0,14000.0,1,At Risk Customer
CUST-000364,Jakarta,Female,Silver,28,190,4,1191100.0,297775.0,9,5,0,0.0,16.0,13800.0,2,Low Engagement Customer
CUST-000365,Jakarta,Female,Silver,20,206,4,2364800.0,591200.0,4,5,1,0.2,9.0,15200.0,1,At Risk Customer
CUST-000366,Jakarta,Female,Gold,35,47,49,22411100.0,457369.0,57,55,4,0.0727,10.36,15018.0,0,High Value Customer
CUST-000367,Surabaya,Male,Silver,41,383,4,1161000.0,290250.0,7,5,0,0.0,21.0,12200.0,2,Low Engagement Customer
CUST-000368,Surabaya,Female,Gold,30,167,21,10797900.0,514186.0,29,23,1,0.0435,6.09,12696.0,2,Low Engagement Customer
CUST-000369,Surabaya,Male,Silver,18,268,10,2628300.0,262830.0,17,10,0,0.0,8.5,6200.0,2,Low Engagement Customer
CUST-000370,Jakarta,Male,Bronze,41,253,5,4294000.0,858800.0,5,5,0,0.0,15.0,12000.0,2,Low Engagement Customer
CUST-000371,Bali,Male,Gold,18,7,73,48228800.0,660668.0,102,91,10,0.1099,10.88,12725.0,0,High Value Customer
CUST-000372,Jakarta,Male,Bronze,18,67,5,1315900.0,263180.0,7,5,0,0.0,9.0,12000.0,2,Low Engagement Customer
CUST-000373,Depok,Male,Bronze,30,33,7,2591800.0,370257.0,9,10,2,0.2,4.5,14800.0,1,At Risk Customer
CUST-000374,Makassar,Female,Silver,34,4,20,7917100.0,395855.0,26,23,2,0.087,13.26,14304.0,2,Low Engagement Customer
CUST-000375,Makassar,Male,Silver,35,7,4,704300.0,176075.0,6,5,0,0.0,11.0,12200.0,2,Low Engagement Customer
CUST-000376,Jakarta,Male,Bronze,31,353,3,506700.0,168900.0,4,5,1,0.2,12.0,13600.0,1,At Risk Customer
CUST-000377,Surabaya,Female,Bronze,47,33,4,2719400.0,679850.0,6,5,0,0.0,7.0,7800.0,2,Low Engagement Customer
CUST-000378,Tangerang,Male,Bronze,32,90,5,857800.0,171560.0,5,5,0,0.0,15.0,10200.0,2,Low Engagement Customer
CUST-000379,Medan,Female,Gold,41,10,33,9154900.0,277421.0,46,46,6,0.1304,10.11,12717.0,0,High Value Customer
CUST-000380,Medan,Male,Silver,39,31,22,9808200.0,445827.0,30,28,3,0.1071,10.54,12500.0,2,Low Engagement Customer
CUST-000381,Makassar,Male,Silver,32,23,5,3189600.0,637920.0,5,5,0,0.0,7.0,12800.0,2,Low Engagement Customer
CUST-000382,Bandung,Female,Bronze,30,335,4,353600.0,88400.0,6,5,1,0.2,14.0,14000.0,1,At Risk Customer
CUST-000383,Bekasi,Female,Bronze,51,70,5,3114700.0,622940.0,8,5,0,0.0,6.0,10200.0,2,Low Engagement Customer
CUST-000384,Tangerang,Female,Silver,27,33,4,909200.0,227300.0,4,5,0,0.0,6.0,10800.0,2,Low Engagement Customer
CUST-000385,Surabaya,Female,Silver,25,18,13,7495200.0,576554.0,15,14,0,0.0,6.07,16286.0,2,Low Engagement Customer
CUST-000386,Bekasi,Female,Bronze,33,66,4,746800.0,186700.0,5,5,1,0.2,9.0,10800.0,1,At Risk Customer
CUST-000387,Medan,Female,Bronze,27,178,3,2735300.0,911767.0,3,5,1,0.2,5.0,15200.0,1,At Risk Customer
CUST-000388,Semarang,Male,Silver,24,561,4,1994600.0,498650.0,6,5,1,0.2,4.0,9600.0,1,At Risk Customer
CUST-000389,Yogyakarta,Female,Silver,27,133,8,2616600.0,327075.0,8,14,5,0.3571,9.29,12357.0,1,At Risk Customer
CUST-000390,Medan,Female,Bronze,44,252,9,5401200.0,600133.0,14,10,0,0.0,12.0,10700.0,2,Low Engagement Customer
CUST-000391,Tangerang,Unknown,Gold,30,69,10,6801400.0,680140.0,13,10,0,0.0,7.5,9500.0,2,Low Engagement Customer
CUST-000392,Semarang,Male,Silver,20,150,7,2991700.0,427386.0,7,10,1,0.1,8.5,13200.0,2,Low Engagement Customer
CUST-000393,Bandung,Male,Bronze,18,271,5,1351500.0,270300.0,7,5,0,0.0,12.0,7800.0,2,Low Engagement Customer
CUST-000394,Tangerang,Female,Bronze,51,820,3,964200.0,321400.0,3,5,1,0.2,8.0,12000.0,1,At Risk Customer
CUST-000395,Jakarta,Male,Gold,29,99,10,1839400.0,183940.0,11,10,0,0.0,11.0,15900.0,2,Low Engagement Customer
CUST-000396,Semarang,Female,Bronze,35,133,4,485700.0,121425.0,4,5,1,0.2,10.0,12000.0,1,At Risk Customer
CUST-000397,Jakarta,Female,Bronze,25,216,3,2504100.0,834700.0,3,5,2,0.4,11.0,11600.0,1,At Risk Customer
CUST-000398,Jakarta,Male,Silver,34,356,4,1866700.0,466675.0,7,5,0,0.0,15.0,13400.0,2,Low Engagement Customer
CUST-000399,Semarang,Female,Silver,45,98,9,6277600.0,697511.0,11,10,0,0.0,5.0,13000.0,2,Low Engagement Customer
CUST-000400,Surabaya,Female,Silver,26,1,13,5826200.0,448169.0,19,14,1,0.0714,10.0,13071.0,2,Low Engagement Customer
CUST-000401,Surabaya,Male,Bronze,36,28,22,15057600.0,684436.0,29,28,3,0.1071,12.5,13143.0,0,High Value Customer
CUST-000402,Malang,Female,Bronze,19,82,4,1659600.0,414900.0,5,5,1,0.2,15.0,9000.0,1,At Risk Customer
CUST-000403,Bandung,Female,Bronze,50,118,4,2409500.0,602375.0,4,5,1,0.2,5.0,9600.0,1,At Risk Customer
CUST-000404,Makassar,Female,Bronze,34,191,4,670900.0,167725.0,6,5,1,0.2,5.0,12200.0,1,At Risk Customer
CUST-000405,Makassar,Male,Gold,28,5,26,12957900.0,498381.0,35,32,3,0.0938,11.25,11250.0,0,High Value Customer
CUST-000406,Jakarta,Female,Platinum,29,15,36,16060800.0,446133.0,50,46,6,0.1304,10.87,13152.0,0,High Value Customer
CUST-000407,Palembang,Male,Bronze,27,3,4,3287200.0,821800.0,6,5,1,0.2,20.0,14800.0,1,At Risk Customer
CUST-000408,Medan,Male,Bronze,27,621,3,923500.0,307833.0,5,5,1,0.2,12.0,10800.0,1,At Risk Customer
CUST-000409,Bandung,Female,Bronze,18,265,4,152800.0,38200.0,6,5,1,0.2,11.0,12200.0,1,At Risk Customer
CUST-000410,Jakarta,Male,Bronze,31,226,4,1132600.0,283150.0,5,5,1,0.2,12.0,16400.0,1,At Risk Customer
CUST-000411,Surabaya,Male,Silver,30,73,20,7490600.0,374530.0,22,23,1,0.0435,10.87,14609.0,2,Low Engagement Customer
CUST-000412,Balikpapan,Female,Bronze,36,128,5,756200.0,151240.0,5,5,0,0.0,8.0,10000.0,2,Low Engagement Customer
CUST-000413,Jakarta,Female,Bronze,27,48,14,6464300.0,461736.0,16,14,0,0.0,10.71,14000.0,2,Low Engagement Customer
