customer_id,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment,Cluster_Label,gender,age,age_group,city,loyalty_tier,tenure_hari
CUST-000210,142,6,2094000.0,2,4,3,9,At Risk,Inactive / Churned,Male,30,Millennial (25–34),Bali,Silver,472
CUST-000211,66,15,7005700.0,4,5,5,14,Champions,Occasional Buyer,Female,27,Millennial (25–34),Semarang,Gold,811
CUST-000212,82,17,8083700.0,3,5,5,13,Loyal Customers,Occasional Buyer,Female,30,Millennial (25–34),Jakarta,Silver,646
CUST-000213,15,18,7343100.0,5,5,5,15,Champions,Occasional Buyer,Female,30,Millennial (25–34),Jakarta,Gold,577
CUST-000214,110,5,1502400.0,3,3,2,8,Needs Attention,Occasional Buyer,Male,33,Millennial (25–34),Medan,Bronze,857
CUST-000215,53,3,356300.0,4,1,1,6,New Customers,Occasional Buyer,Female,25,Millennial (25–34),Tangerang,Silver,1053
CUST-000216,64,12,4721000.0,4,4,4,12,Champions,Occasional Buyer,Male,43,Gen X (35–44),Depok,Silver,503
CUST-000217,334,2,2831300.0,1,1,3,5,Lost,Inactive / Churned,Male,18,Gen Z (18–24),Bandung,Bronze,532
CUST-000218,12,13,8172000.0,5,4,5,14,Champions,Occasional Buyer,Female,29,Millennial (25–34),Medan,Silver,504
CUST-000219,102,3,893800.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,39,Gen X (35–44),Medan,Bronze,534
CUST-000220,187,5,3847800.0,2,3,4,9,At Risk,Occasional Buyer,Female,36,Gen X (35–44),Bandung,Silver,1158
CUST-000221,19,5,959800.0,5,3,2,10,About to Sleep,Occasional Buyer,Female,23,Gen Z (18–24),Jakarta,Silver,904
CUST-000222,180,10,6921900.0,2,4,5,11,Cannot Lose Them,Occasional Buyer,Female,24,Gen Z (18–24),Jakarta,Bronze,1105
CUST-000223,98,4,2701000.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Male,22,Gen Z (18–24),Palembang,Bronze,1138
CUST-000224,36,14,9132000.0,4,4,5,13,Champions,Occasional Buyer,Male,37,Gen X (35–44),Medan,Silver,574
CUST-000225,139,3,363100.0,2,1,1,4,Hibernating,Inactive / Churned,Male,25,Millennial (25–34),Makassar,Bronze,844
CUST-000226,25,5,1842200.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Silver,1196
CUST-000227,519,3,1431200.0,1,1,2,4,Lost,Occasional Buyer,Unknown,34,Millennial (25–34),Makassar,Silver,912
CUST-000228,35,25,12984400.0,4,5,5,14,Champions,Occasional Buyer,Male,53,Baby Boomer (45–54),Tangerang,Gold,384
CUST-000229,76,4,4618600.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Female,34,Millennial (25–34),Makassar,Bronze,1086
CUST-000230,12,7,1099400.0,5,4,2,11,About to Sleep,Occasional Buyer,Female,24,Gen Z (18–24),Medan,Silver,920
CUST-000231,9,32,16164800.0,5,5,5,15,Champions,VIP — High Spender,Female,18,Gen Z (18–24),Medan,Silver,742
CUST-000232,379,3,2701900.0,1,1,3,5,Lost,Occasional Buyer,Female,29,Millennial (25–34),Tangerang,Silver,1098
CUST-000233,131,3,701100.0,3,1,1,5,About to Sleep,Inactive / Churned,Female,30,Millennial (25–34),Tangerang,Silver,407
CUST-000234,196,4,1629200.0,2,2,3,7,Hibernating,Inactive / Churned,Female,18,Gen Z (18–24),Tangerang,Bronze,706
CUST-000235,181,5,1272700.0,2,3,2,7,At Risk,Occasional Buyer,Male,25,Millennial (25–34),Surabaya,Bronze,1071
CUST-000236,4,9,3217700.0,5,4,4,13,Champions,Occasional Buyer,Female,34,Millennial (25–34),Semarang,Silver,876
CUST-000237,12,4,2669400.0,5,2,3,10,New Customers,Occasional Buyer,Male,27,Millennial (25–34),Tangerang,Bronze,953
CUST-000238,141,11,4285300.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,40,Gen X (35–44),Makassar,Bronze,1167
CUST-000239,110,5,3393300.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,18,Gen Z (18–24),Tangerang,Bronze,1021
CUST-000240,34,46,15191500.0,4,5,5,14,Champions,VIP — High Spender,Male,38,Gen X (35–44),Yogyakarta,Gold,779
CUST-000241,209,4,1211900.0,2,2,2,6,Hibernating,Occasional Buyer,Female,40,Gen X (35–44),Jakarta,Bronze,1198
CUST-000242,66,14,6790300.0,4,4,5,13,Champions,Occasional Buyer,Female,40,Gen X (35–44),Surabaya,Gold,1234
CUST-000243,364,5,784400.0,1,3,1,5,At Risk,Inactive / Churned,Female,18,Gen Z (18–24),Semarang,Bronze,790
CUST-000244,45,20,9131400.0,4,5,5,14,Champions,VIP — High Spender,Male,34,Millennial (25–34),Surabaya,Silver,887
CUST-000245,11,2,2147700.0,5,1,3,9,New Customers,Occasional Buyer,Male,25,Millennial (25–34),Malang,Bronze,1108
CUST-000246,3,4,1497300.0,5,2,2,9,New Customers,Occasional Buyer,Female,19,Gen Z (18–24),Jakarta,Bronze,636
CUST-000247,74,3,368800.0,3,1,1,5,About to Sleep,Occasional Buyer,Male,28,Millennial (25–34),Bandung,Bronze,1198
CUST-000248,43,16,7097000.0,4,5,5,14,Champions,VIP — High Spender,Unknown,23,Gen Z (18–24),Bogor,Gold,1034
CUST-000249,467,5,2726900.0,1,3,3,7,At Risk,Occasional Buyer,Unknown,40,Gen X (35–44),Jakarta,Silver,1186
CUST-000250,2,88,32009000.0,5,5,5,15,Champions,VIP — High Spender,Female,36,Gen X (35–44),Medan,Gold,623
CUST-000251,264,5,2876100.0,2,3,3,8,At Risk,Inactive / Churned,Male,21,Gen Z (18–24),Surabaya,Silver,708
CUST-000252,238,4,4576300.0,2,2,4,8,Hibernating,Occasional Buyer,Male,25,Millennial (25–34),Bekasi,Silver,1108
CUST-000253,304,4,1170300.0,1,2,2,5,Lost,Inactive / Churned,Female,28,Millennial (25–34),Surabaya,Silver,776
CUST-000254,136,4,727200.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,31,Millennial (25–34),Jakarta,Bronze,651
CUST-000255,62,2,691600.0,4,1,1,6,New Customers,Occasional Buyer,Male,41,Gen X (35–44),Bali,Bronze,1247
CUST-000256,201,2,2809500.0,2,1,3,6,Hibernating,Inactive / Churned,Female,38,Gen X (35–44),Surabaya,Bronze,681
CUST-000257,204,3,2307700.0,2,1,3,6,Hibernating,Occasional Buyer,Female,32,Millennial (25–34),Tangerang,Bronze,997
CUST-000258,88,10,7025100.0,3,4,5,12,Loyal Customers,Occasional Buyer,Female,29,Millennial (25–34),Surabaya,Bronze,1156
CUST-000259,280,5,789000.0,1,3,1,5,At Risk,Inactive / Churned,Female,18,Gen Z (18–24),Jakarta,Silver,538
CUST-000260,24,39,19372100.0,5,5,5,15,Champions,VIP — High Spender,Male,43,Gen X (35–44),Bekasi,Gold,732
CUST-000261,24,44,18280100.0,5,5,5,15,Champions,VIP — High Spender,Female,27,Millennial (25–34),Jakarta,Gold,786
CUST-000262,26,12,6369300.0,4,4,4,12,Champions,Occasional Buyer,Unknown,45,Baby Boomer (45–54),Surabaya,Silver,525
CUST-000263,78,4,2037800.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Male,33,Millennial (25–34),Tangerang,Bronze,1039
CUST-000264,122,4,1101100.0,3,2,2,7,About to Sleep,Occasional Buyer,Female,50,Baby Boomer (45–54),Medan,Bronze,1265
CUST-000265,136,3,1725300.0,3,1,3,7,About to Sleep,Inactive / Churned,Female,37,Gen X (35–44),Palembang,Gold,424
CUST-000266,62,8,4336900.0,4,4,4,12,Champions,Occasional Buyer,Female,19,Gen Z (18–24),Jakarta,Bronze,1041
CUST-000267,11,13,9086600.0,5,4,5,14,Champions,Occasional Buyer,Female,26,Millennial (25–34),Tangerang,Silver,707
CUST-000268,44,4,1661200.0,4,2,3,9,New Customers,Occasional Buyer,Female,30,Millennial (25–34),Jakarta,Gold,398
CUST-000269,429,4,1960400.0,1,2,3,6,Lost,Occasional Buyer,Male,24,Gen Z (18–24),Bekasi,Bronze,1067
CUST-000270,135,5,3129400.0,3,3,4,10,Loyal Customers,Inactive / Churned,Male,28,Millennial (25–34),Makassar,Silver,384
CUST-000271,28,4,4275200.0,4,2,4,10,New Customers,Occasional Buyer,Female,19,Gen Z (18–24),Depok,Gold,793
CUST-000272,154,5,4745200.0,2,3,4,9,At Risk,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Bronze,414
CUST-000273,150,5,857800.0,2,3,2,7,At Risk,Occasional Buyer,Female,34,Millennial (25–34),Bandung,Bronze,1200
CUST-000274,10,27,14452300.0,5,5,5,15,Champions,VIP — High Spender,Female,22,Gen Z (18–24),Bekasi,Gold,800
CUST-000275,6,69,23665300.0,5,5,5,15,Champions,VIP — High Spender,Female,49,Baby Boomer (45–54),Bali,Gold,428
CUST-000276,257,5,1280800.0,2,3,2,7,At Risk,Occasional Buyer,Female,32,Millennial (25–34),Surabaya,Bronze,1138
CUST-000277,149,4,1119100.0,2,2,2,6,Hibernating,Occasional Buyer,Female,24,Gen Z (18–24),Bekasi,Bronze,1030
CUST-000278,290,4,603700.0,1,2,1,4,Lost,Occasional Buyer,Female,18,Gen Z (18–24),Jakarta,Silver,1086
CUST-000279,364,5,2979300.0,1,3,4,8,At Risk,Inactive / Churned,Female,32,Millennial (25–34),Bandung,Bronze,409
CUST-000280,229,3,1928800.0,2,1,3,6,Hibernating,Occasional Buyer,Female,29,Millennial (25–34),Bali,Bronze,1040
CUST-000281,49,17,9618100.0,4,5,5,14,Champions,VIP — High Spender,Female,39,Gen X (35–44),Malang,Gold,1169
CUST-000282,196,5,1340000.0,2,3,2,7,At Risk,Inactive / Churned,Male,30,Millennial (25–34),Surabaya,Silver,560
CUST-000283,45,4,675600.0,4,2,1,7,New Customers,Inactive / Churned,Female,21,Gen Z (18–24),Jakarta,Silver,815
CUST-000284,39,15,4925800.0,4,5,4,13,Champions,Occasional Buyer,Male,47,Baby Boomer (45–54),Jakarta,Silver,747
CUST-000285,16,9,4031200.0,5,4,4,13,Champions,Occasional Buyer,Female,35,Gen X (35–44),Medan,Silver,731
CUST-000286,39,32,10247300.0,4,5,5,14,Champions,VIP — High Spender,Male,29,Millennial (25–34),Jakarta,Platinum,726
CUST-000287,3,9,1478900.0,5,4,2,11,About to Sleep,Occasional Buyer,Male,33,Millennial (25–34),Bandung,Silver,869
CUST-000288,521,3,1476300.0,1,1,2,4,Lost,Inactive / Churned,Female,36,Gen X (35–44),Jakarta,Bronze,399
CUST-000289,35,7,5593000.0,4,4,4,12,Champions,Occasional Buyer,Male,19,Gen Z (18–24),Surabaya,Bronze,1121
CUST-000290,95,3,2270900.0,3,1,3,7,About to Sleep,Inactive / Churned,Female,33,Millennial (25–34),Balikpapan,Bronze,415
CUST-000291,191,3,528600.0,2,1,1,4,Hibernating,Occasional Buyer,Male,27,Millennial (25–34),Medan,Bronze,1014
CUST-000292,30,24,8528100.0,4,5,5,14,Champions,VIP — High Spender,Male,36,Gen X (35–44),Jakarta,Gold,1107
CUST-000293,10,18,3813500.0,5,5,4,14,Champions,Occasional Buyer,Female,25,Millennial (25–34),Palembang,Silver,714
CUST-000294,185,3,645800.0,2,1,1,4,Hibernating,Inactive / Churned,Male,26,Millennial (25–34),Malang,Bronze,475
CUST-000295,141,15,3096100.0,2,5,4,11,Cannot Lose Them,Occasional Buyer,Male,32,Millennial (25–34),Medan,Platinum,951
CUST-000296,260,3,1136700.0,2,1,2,5,Hibernating,Occasional Buyer,Female,43,Gen X (35–44),Semarang,Bronze,1210
CUST-000297,334,3,3618200.0,1,1,4,6,Lost,Inactive / Churned,Female,18,Gen Z (18–24),Bali,Bronze,795
CUST-000298,57,4,2504100.0,4,2,3,9,New Customers,Occasional Buyer,Male,42,Gen X (35–44),Bandung,Bronze,391
CUST-000299,472,1,207500.0,1,1,1,3,Lost,Inactive / Churned,Female,31,Millennial (25–34),Palembang,Bronze,927
CUST-000300,309,4,1630200.0,1,2,3,6,Lost,Occasional Buyer,Male,25,Millennial (25–34),Medan,Bronze,1260
CUST-000301,457,4,2616800.0,1,2,3,6,Lost,Inactive / Churned,Male,22,Gen Z (18–24),Malang,Bronze,827
CUST-000302,112,4,1648300.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Female,23,Gen Z (18–24),Medan,Bronze,932
CUST-000303,219,4,2252500.0,2,2,3,7,Hibernating,Occasional Buyer,Female,25,Millennial (25–34),Balikpapan,Bronze,1217
CUST-000304,9,66,28083400.0,5,5,5,15,Champions,VIP — High Spender,Female,21,Gen Z (18–24),Medan,Platinum,490
CUST-000305,150,4,754000.0,2,2,1,5,Hibernating,Inactive / Churned,Female,19,Gen Z (18–24),Palembang,Bronze,721
CUST-000306,165,5,1029600.0,2,3,2,7,At Risk,Occasional Buyer,Unknown,22,Gen Z (18–24),Bandung,Bronze,1139
CUST-000307,319,5,1737400.0,1,3,3,7,At Risk,Inactive / Churned,Female,34,Millennial (25–34),Bali,Silver,444
CUST-000308,59,4,2042200.0,4,2,3,9,New Customers,Occasional Buyer,Male,32,Millennial (25–34),Palembang,Gold,759
CUST-000309,42,33,15036200.0,4,5,5,14,Champions,VIP — High Spender,Female,37,Gen X (35–44),Jakarta,Platinum,657
CUST-000310,54,5,2959100.0,4,3,4,11,Loyal Customers,Occasional Buyer,Male,31,Millennial (25–34),Jakarta,Silver,752
CUST-000311,83,7,3150700.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,20,Gen Z (18–24),Palembang,Bronze,397
CUST-000312,71,8,3533400.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,36,Gen X (35–44),Jakarta,Silver,476
CUST-000313,71,7,4428900.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,22,Gen Z (18–24),Depok,Silver,1263
CUST-000314,97,12,4744100.0,3,4,4,11,Loyal Customers,Occasional Buyer,Unknown,37,Gen X (35–44),Surabaya,Silver,1264
CUST-000315,53,5,3342100.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,21,Gen Z (18–24),Makassar,Bronze,838
CUST-000316,9,23,7296100.0,5,5,5,15,Champions,VIP — High Spender,Female,25,Millennial (25–34),Jakarta,Gold,995
CUST-000317,140,5,1425200.0,2,3,2,7,At Risk,Inactive / Churned,Male,28,Millennial (25–34),Surabaya,Silver,793
CUST-000318,105,4,2007200.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Male,38,Gen X (35–44),Bandung,Silver,973
CUST-000319,123,5,1434000.0,3,3,2,8,Needs Attention,Inactive / Churned,Male,32,Millennial (25–34),Palembang,Bronze,487
CUST-000320,61,5,3606300.0,4,3,4,11,Loyal Customers,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Bronze,1125
CUST-000321,93,3,451400.0,3,1,1,5,About to Sleep,Occasional Buyer,Female,48,Baby Boomer (45–54),Surabaya,Bronze,1226
CUST-000322,21,27,18147300.0,5,5,5,15,Champions,VIP — High Spender,Female,18,Gen Z (18–24),Jakarta,Silver,969
CUST-000323,27,5,2787300.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Female,22,Gen Z (18–24),Yogyakarta,Bronze,1152
CUST-000324,197,20,8869000.0,2,5,5,12,Cannot Lose Them,Occasional Buyer,Male,32,Millennial (25–34),Palembang,Gold,745
CUST-000325,55,3,3558000.0,4,1,4,9,New Customers,Occasional Buyer,Female,18,Gen Z (18–24),Medan,Bronze,852
CUST-000326,23,43,17249900.0,5,5,5,15,Champions,VIP — High Spender,Female,25,Millennial (25–34),Malang,Gold,640
CUST-000327,122,4,1635100.0,3,2,3,8,Potential Loyalists,Occasional Buyer,Female,38,Gen X (35–44),Depok,Bronze,1212
CUST-000328,89,5,730700.0,3,3,1,7,Needs Attention,Inactive / Churned,Female,26,Millennial (25–34),Bali,Bronze,599
CUST-000329,56,4,772200.0,4,2,1,7,New Customers,Occasional Buyer,Male,29,Millennial (25–34),Semarang,Bronze,1029
CUST-000330,309,3,4779100.0,1,1,4,6,Lost,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Bronze,673
CUST-000331,294,4,906200.0,1,2,2,5,Lost,Occasional Buyer,Male,24,Gen Z (18–24),Palembang,Bronze,1016
CUST-000332,189,4,6856800.0,2,2,5,9,Hibernating,Inactive / Churned,Female,27,Millennial (25–34),Jakarta,Bronze,527
CUST-000333,251,3,566000.0,2,1,1,4,Hibernating,Inactive / Churned,Male,37,Gen X (35–44),Bandung,Bronze,527
CUST-000334,30,5,3562000.0,4,3,4,11,Loyal Customers,Occasional Buyer,Male,18,Gen Z (18–24),Medan,Bronze,1002
CUST-000335,6,4,1272400.0,5,2,2,9,New Customers,Occasional Buyer,Male,27,Millennial (25–34),Jakarta,Bronze,459
CUST-000336,70,12,4031700.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,41,Gen X (35–44),Jakarta,Silver,989
CUST-000337,116,4,1386500.0,3,2,2,7,About to Sleep,Inactive / Churned,Female,27,Millennial (25–34),Surabaya,Silver,471
CUST-000338,222,3,483800.0,2,1,1,4,Hibernating,Occasional Buyer,Female,18,Gen Z (18–24),Bekasi,Silver,1104
CUST-000339,369,3,951600.0,1,1,2,4,Lost,Occasional Buyer,Male,43,Gen X (35–44),Jakarta,Silver,1018
CUST-000340,4,5,2621100.0,5,3,3,11,Potential Loyalists,Occasional Buyer,Male,38,Gen X (35–44),Jakarta,Bronze,482
CUST-000341,84,8,8411300.0,3,4,5,12,Loyal Customers,Occasional Buyer,Female,39,Gen X (35–44),Bekasi,Silver,1205
CUST-000342,654,3,857900.0,1,1,2,4,Lost,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Platinum,646
CUST-000343,12,79,31468300.0,5,5,5,15,Champions,VIP — High Spender,Male,45,Baby Boomer (45–54),Bali,Platinum,664
CUST-000344,192,4,782800.0,2,2,1,5,Hibernating,Inactive / Churned,Male,25,Millennial (25–34),Bandung,Bronze,403
CUST-000345,75,4,4256000.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Male,27,Millennial (25–34),Bekasi,Silver,402
CUST-000346,108,4,552800.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,25,Millennial (25–34),Surabaya,Bronze,845
CUST-000347,32,7,2599600.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,40,Gen X (35–44),Jakarta,Bronze,685
CUST-000348,9,4,1318100.0,5,2,2,9,New Customers,Occasional Buyer,Female,32,Millennial (25–34),Balikpapan,Silver,1137
CUST-000349,180,9,4896900.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,36,Gen X (35–44),Bali,Bronze,1074
CUST-000350,30,35,29105400.0,4,5,5,14,Champions,VIP — High Spender,Female,32,Millennial (25–34),Depok,Silver,775
CUST-000351,150,5,1220400.0,2,3,2,7,At Risk,Occasional Buyer,Female,32,Millennial (25–34),Tangerang,Bronze,1064
CUST-000352,55,3,787900.0,4,1,1,6,New Customers,Occasional Buyer,Female,23,Gen Z (18–24),Jakarta,Bronze,1082
CUST-000353,253,3,2440300.0,2,1,3,6,Hibernating,Occasional Buyer,Female,48,Baby Boomer (45–54),Tangerang,Gold,1257
CUST-000354,77,5,2877600.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Male,32,Millennial (25–34),Medan,Bronze,1211
CUST-000355,82,9,2439000.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,35,Gen X (35–44),Medan,Bronze,637
CUST-000356,48,13,8503300.0,4,4,5,13,Champions,VIP — High Spender,Female,35,Gen X (35–44),Makassar,Silver,1265
CUST-000357,18,41,16090400.0,5,5,5,15,Champions,VIP — High Spender,Male,42,Gen X (35–44),Surabaya,Gold,471
CUST-000358,2,5,1336100.0,5,3,2,10,About to Sleep,Occasional Buyer,Female,44,Gen X (35–44),Depok,Bronze,1207
CUST-000359,176,3,304800.0,2,1,1,4,Hibernating,Occasional Buyer,Female,30,Millennial (25–34),Surabaya,Bronze,1137
CUST-000360,395,8,3851700.0,1,4,4,9,Cannot Lose Them,Occasional Buyer,Female,36,Gen X (35–44),Makassar,Bronze,971
CUST-000361,75,4,1833100.0,3,2,3,8,Potential Loyalists,Inactive / Churned,Male,47,Baby Boomer (45–54),Jakarta,Bronze,624
CUST-000362,20,32,19070700.0,5,5,5,15,Champions,VIP — High Spender,Female,31,Millennial (25–34),Palembang,Silver,647
CUST-000363,231,8,4732800.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,22,Gen Z (18–24),Jakarta,Bronze,1056
CUST-000364,191,4,1191100.0,2,2,2,6,Hibernating,Occasional Buyer,Female,28,Millennial (25–34),Jakarta,Silver,983
CUST-000365,207,4,2364800.0,2,2,3,7,Hibernating,Inactive / Churned,Female,20,Gen Z (18–24),Jakarta,Silver,538
CUST-000366,48,48,22406600.0,4,5,5,14,Champions,VIP — High Spender,Male,35,Gen X (35–44),Jakarta,Gold,830
CUST-000367,384,4,1161000.0,1,2,2,5,Lost,Inactive / Churned,Unknown,41,Gen X (35–44),Surabaya,Silver,865
CUST-000368,168,21,10797900.0,2,5,5,12,Cannot Lose Them,Occasional Buyer,Female,30,Millennial (25–34),Surabaya,Gold,707
CUST-000369,269,10,2628300.0,2,4,3,9,At Risk,Occasional Buyer,Male,18,Gen Z (18–24),Surabaya,Silver,866
CUST-000370,254,5,4294000.0,2,3,4,9,At Risk,Occasional Buyer,Male,41,Gen X (35–44),Jakarta,Bronze,887
CUST-000371,8,70,29986600.0,5,5,5,15,Champions,VIP — High Spender,Male,18,Gen Z (18–24),Bali,Gold,559
CUST-000372,68,5,1315900.0,3,3,2,8,Needs Attention,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Bronze,439
CUST-000373,34,7,2591800.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Male,30,Millennial (25–34),Depok,Bronze,783
CUST-000374,5,20,7917100.0,5,5,5,15,Champions,VIP — High Spender,Female,34,Millennial (25–34),Makassar,Silver,1017
CUST-000375,8,4,704300.0,5,2,1,8,New Customers,Occasional Buyer,Male,35,Gen X (35–44),Makassar,Silver,423
CUST-000376,354,3,506700.0,1,1,1,3,Lost,Inactive / Churned,Male,31,Millennial (25–34),Jakarta,Bronze,646
CUST-000377,34,4,2719400.0,4,2,3,9,New Customers,Occasional Buyer,Female,47,Baby Boomer (45–54),Surabaya,Bronze,689
CUST-000378,91,5,857800.0,3,3,2,8,Needs Attention,Inactive / Churned,Male,32,Millennial (25–34),Tangerang,Bronze,731
CUST-000379,11,33,9154900.0,5,5,5,15,Champions,VIP — High Spender,Female,41,Gen X (35–44),Medan,Gold,611
CUST-000380,32,22,9808200.0,4,5,5,14,Champions,VIP — High Spender,Male,39,Gen X (35–44),Medan,Silver,579
CUST-000381,24,5,3189600.0,5,3,4,12,Loyal Customers,Occasional Buyer,Male,20,Gen Z (18–24),Makassar,Silver,565
CUST-000382,336,3,348100.0,1,1,1,3,Lost,Inactive / Churned,Female,30,Millennial (25–34),Bandung,Bronze,399
CUST-000383,71,5,3114700.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,51,Baby Boomer (45–54),Bekasi,Bronze,907
CUST-000384,34,4,909200.0,4,2,2,8,New Customers,Occasional Buyer,Female,27,Millennial (25–34),Tangerang,Silver,1059
CUST-000385,19,13,7495200.0,5,4,5,14,Champions,VIP — High Spender,Female,25,Millennial (25–34),Surabaya,Silver,923
CUST-000386,67,4,746800.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,33,Millennial (25–34),Bekasi,Bronze,587
CUST-000387,179,3,2735300.0,2,1,3,6,Hibernating,Inactive / Churned,Female,27,Millennial (25–34),Medan,Bronze,791
CUST-000388,562,4,1994600.0,1,2,3,6,Lost,Inactive / Churned,Male,24,Gen Z (18–24),Semarang,Silver,499
CUST-000389,134,8,2616600.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Female,27,Millennial (25–34),Yogyakarta,Silver,1065
CUST-000390,253,9,5401200.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,44,Gen X (35–44),Medan,Bronze,614
CUST-000391,70,9,6796400.0,3,4,5,12,Loyal Customers,Occasional Buyer,Unknown,30,Millennial (25–34),Tangerang,Gold,1053
CUST-000392,151,7,2991700.0,2,4,4,10,Cannot Lose Them,Inactive / Churned,Male,20,Gen Z (18–24),Semarang,Silver,558
CUST-000393,272,5,1351500.0,1,3,2,6,At Risk,Occasional Buyer,Male,18,Gen Z (18–24),Bandung,Bronze,883
CUST-000394,821,3,964200.0,1,1,2,4,Lost,Inactive / Churned,Female,51,Baby Boomer (45–54),Tangerang,Bronze,387
CUST-000395,100,10,1839400.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,29,Millennial (25–34),Jakarta,Gold,676
CUST-000396,134,4,485700.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,35,Gen X (35–44),Semarang,Bronze,610
CUST-000397,217,3,2504100.0,2,1,3,6,Hibernating,Occasional Buyer,Female,25,Millennial (25–34),Jakarta,Bronze,1239
